регион,район,город,тип,население,широта,долгота,расстояние
Сахалинская область,Южно-Курильский городской округ,Отрада,с,157,44.0722222222222,145.865,80
Сахалинская область,Южно-Курильский городской округ,Южно-Курильск,пгт,7863,44.0272222222222,145.858055555556,79
Сахалинская область,Южно-Курильский городской округ,Застава Докучаева,с,1,44.51,146.1575,89
Сахалинская область,Южно-Курильский городской округ,Буровая Рудный,с,1,44.3383333333333,146.007222222222,84
Сахалинская область,Южно-Курильский городской округ,Маяк Ловцова,с,1,44.4494444444444,146.565555555556,68
Сахалинская область,Южно-Курильский городской округ,Малокурильское,с,2166,43.8669444444444,146.828611111111,0
Сахалинская область,Южно-Курильский городской округ,Крабозаводское,с,1032,43.8297222222222,146.751388888889,7
