регион,район,город,тип,население,широта,долгота,расстояние
Камчатский край,Усть-Камчатский район,Крутоберегово,с,252,56.2511111111111,162.706944444444,1
Камчатский край,Усть-Камчатский район,Усть-Камчатск,п,3478,56.2377777777778,162.534444444444,9
