регион,район,город,тип,население,широта,долгота,расстояние
Чукотский автономный округ,Билибинский район,Кепервеем,с,360,67.8430555555556,166.137222222222,0
Чукотский автономный округ,Билибинский район,Билибино,г,6102,68.0566666666667,166.452222222222,26
