регион,район,город,тип,население,широта,долгота,расстояние
Республика Саха (Якутия),Оленёкский национальный эвенкийский,Харыялах,с,843,68.4977777777778,112.410555555556,3
Республика Саха (Якутия),Оленёкский национальный эвенкийский,Оленек,с,2246,68.5025,112.447222222222,1
