ICAO,Широта,Долгота,Превышение,Расстояние,Коридор,Вид,Кандидат,Пассажиропоток,Грузопоток,Почта,Керосин,Категория
UHMA,64.73485,177.74155,59.0,433,2,УА,True,95538,2164.34,1291.0,73600,1
UHMR,63.02125,179.2938667,20.0,398,2,АН,False,2534,23.0,40.0,0,2
UHME,66.358388888889,-179.10833888889,10.0,350,2,АН,False,11354,80.0,106.0,0,3
UHML,65.58095,-170.99915,1.0,170,2,АН,False,7344,77.0,125.0,0,2
UHMO,64.665391666667,170.41100833333,26.0,783,3,АН,False,3332,105.0,39.0,0,2
UHPA,60.556205555556,169.11142777778,3.0,1000,3,АН,False,1429,4.98,5.94,0,3
UHMP,69.7834667,170.5965833,3.0,920,2,АН,True,24226,959.0,113.0,0,1
UHMD,64.379016666667,-173.24278888889,22.0,0,2,АН,False,6200,32.0,87.0,0,2
