ICAO,Широта,Долгота,Превышение,Расстояние,Коридор,Вид,Кандидат,Пассажиропоток,Грузопоток,Почта,Керосин,Категория
UHBB,50.4254667,127.4124667,195.0,859,1,УА,True,398705,4188.3,360.2,71400,1
UHWW,43.3989667,132.148,18.0,0,1,УА,True,2171922,23317.2,2176.96,65310,1
UHKK,50.4093333,136.9352833,32.0,860,3,АН,True,15182,2032.66,113.57,51491,1
UHHH,48.5283333,135.1883167,74.0,616,1,УА,True,2047092,24075.79,2161.88,64262,1
UHSK,49.1906333,142.08315,17.0,998,3,АН,True,7939,6.54,0.0,0,1
UHSS,46.885483333333,142.71731666667,18.0,916,3,УА,True,985211,10556.14,1251.41,79460,1
