ICAO,Широта,Долгота,Превышение,Расстояние,Коридор,Вид,Кандидат,Пассажиропоток,Грузопоток,Почта,Керосин,Категория
UHSN,51.783983333333,143.14178333333,39.0,922,3,АН,True,40938,0.0,0.0,92548,1
ZD5W,50.015766666667,155.39833333333,13.0,943,3,АН,False,0,0.0,0.0,0,3
UHSK,49.1906333,142.08315,17.0,694,3,АН,True,7939,6.54,0.0,0,1
HC3Y,43.8664,146.82759166667,25.0,0,3,АН,False,0,0.0,0.0,0,4
UHSM,43.961061111111,145.68497777778,216.0,92,3,АН,True,24348,65.59,25.7,70897,1
UHSS,46.885483333333,142.71731666667,18.0,464,3,УА,True,985211,10556.14,1251.41,79460,1
UHSI,45.256366666667,147.95586666667,120.0,178,3,АН,True,24443,61.28,22.44,0,1
