ICAO,Широта,Долгота,Превышение,Расстояние,Коридор,Вид,Кандидат,Пассажиропоток,Грузопоток,Почта,Керосин,Категория
UHKK,50.4093333,136.9352833,32.0,975,3,АН,True,15182,2032.66,113.57,51491,1
UHSN,51.783983333333,143.14178333333,39.0,890,3,АН,True,40938,0.0,0.0,92548,1
ZD5W,50.015766666667,155.39833333333,13.0,998,3,АН,False,0,0.0,0.0,0,3
UHHH,48.5283333,135.1883167,74.0,954,1,УА,True,2047092,24075.79,2161.88,64262,1
UHSK,49.1906333,142.08315,17.0,643,3,АН,True,7939,6.54,0.0,0,1
HC3Y,43.8664,146.82759166667,25.0,92,3,АН,False,0,0.0,0.0,0,4
UHSM,43.961061111111,145.68497777778,216.0,0,3,АН,True,24348,65.59,25.7,70897,1
UHSS,46.885483333333,142.71731666667,18.0,399,3,УА,True,985211,10556.14,1251.41,79460,1
UHSI,45.256366666667,147.95586666667,120.0,230,3,АН,True,24443,61.28,22.44,0,1
